Año,Category,Comuna,Pobres,No pobres,Total,Ingreso Autónomo,Ingreso Monetario,Ingresos del trabajo,Ingreso Total,Hombre,Mujer,Hombres,Mujeres,fonasa,ff.aa. y del orden,isapre,ninguno (particular),otro sistema,ACEPTABLE,DEFICITARIO,TOTAL,VIVIENDA ACEPTABLE,VIVIENDA RECUPERABLE,VIVIENDA IRRECUPERABLE,Sin Hacinamiento,Con Hacinamiento,Ponlación nacida en Chile,Población nacida fuera de Chile,Pertenece a algún pueblo originario,No pertenece a ningún pueblo originario,Población con discapacidad,Población sin discapacidad,Participa,No participa,CASEN 2015,Unnamed: 4,Codigo,Comuna ,CASEN 2011,CASEN 2015.1,CASEN 2011.1,CASEN 2013,CASEN 2011.2,CASEN 2013.1,Unnamed: 10,Tasa Mort,no sabe,No sabe
2017,JEFES DE HOGAR,Lampa,,,100.0,,,,,,,67.24686420650791,32.75313579349209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Las Condes,,,100.0,,,,,,,58.974232790693094,41.025767209306906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Lo Barnechea,,,100.0,,,,,,,59.60372574955908,40.39627425044092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Lo Espejo,,,100.0,,,,,,,58.57626835083023,41.42373164916977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Lo Prado,,,100.0,,,,,,,56.99429856259536,43.00570143740464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Macul,,,100.0,,,,,,,51.98612984010788,48.01387015989212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Maipú,,,100.0,,,,,,,57.17206724291119,42.82793275708881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,María Pinto,,,100.0,,,,,,,65.42255398560384,34.57744601439616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Melipilla,,,100.0,,,,,,,57.88424883035869,42.11575116964131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Ñuñoa,,,100.0,,,,,,,52.7195449972281,47.2804550027719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Padre Hurtado,,,100.0,,,,,,,59.518993032142056,40.481006967857944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Paine,,,100.0,,,,,,,67.10718054369127,32.89281945630873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Pedro Aguirre Cerda,,,100.0,,,,,,,63.04748405386251,36.95251594613749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Peñaflor,,,100.0,,,,,,,53.434057083950776,46.565942916049224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Peñalolén,,,100.0,,,,,,,53.36124385052368,46.63875614947632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Pirque,,,100.0,,,,,,,66.24229429107478,33.75770570892522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Providencia,,,100.0,,,,,,,53.948089570936425,46.051910429063575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Pudahuel,,,100.0,,,,,,,63.068563808096286,36.931436191903714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Puente Alto,,,100.0,,,,,,,57.470034246575345,42.529965753424655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Quilicura,,,100.0,,,,,,,73.18331579188212,26.816684208117877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Quinta Normal,,,100.0,,,,,,,65.288870206903,34.71112979309701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Recoleta,,,100.0,,,,,,,59.81763243040886,40.18236756959114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Renca,,,100.0,,,,,,,57.428531585552925,42.571468414447075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San Bernardo,,,100.0,,,,,,,56.99675703173022,43.00324296826978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San Joaquín,,,100.0,,,,,,,58.859843734928134,41.140156265071866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San José de Maipo,,,100.0,,,,,,,52.24844167408727,47.75155832591273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San Miguel,,,100.0,,,,,,,47.246770904146835,52.753229095853165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San Pedro,,,100.0,,,,,,,55.58252427184466,44.41747572815534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,San Ramón,,,100.0,,,,,,,56.106608050556396,43.893391949443604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Santiago,,,100.0,,,,,,,55.72373770976565,44.27626229023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Talagante,,,100.0,,,,,,,57.740614808132676,42.259385191867324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Tiltil,,,100.0,,,,,,,57.34685430463576,42.65314569536424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Vitacura,,,100.0,,,,,,,61.52951922278502,38.47048077721498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,JEFES DE HOGAR,Región Metropolitana,,,100.0,,,,,,,57.4743187276076,42.5256812723924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Santiago,,,100.0,,,,,,,,,60.29375531517498,0.40772856245877015,29.0989437207417,8.907239765059332,1.2923326365652246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Cerrillos,,,100.00000000000001,,,,,,,,,83.33786124223181,0.4788263660135158,12.519102115665433,3.664210276089245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Cerro Navia,,,100.0,,,,,,,,,85.03842782983887,0.8191195307759725,6.721499359536169,6.850434841232388,0.5705184386165981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Conchalí,,,100.0,,,,,,,,,82.55100992224341,2.0392550895742225,10.028430824037176,4.751030474646328,0.6302736894988639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,El Bosque,,,100.0,,,,,,,,,87.54082967235655,2.427311445722526,7.184680908145813,2.358227975451893,0.48894999832321673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Estación Central,,,100.0,,,,,,,,,69.88749463867413,14.523419371157717,11.055878762551002,4.412233720815141,0.12097350680201036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Huechuraba,,,100.0,,,,,,,,,84.82173842630081,1.841612104666497,12.774448788839276,0.5622006801934155,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Independencia,,,100.0,,,,,,,,,72.31391705523895,4.171909308464707,18.409690869168333,5.104482767128019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,La Cisterna,,,100.0,,,,,,,,,72.41245529991228,2.143917414479455,18.957897577761283,5.465218271371702,1.0205114364752716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,La Florida,,,100.0,,,,,,,,,69.88473599899815,2.378591890298309,24.40293873632251,3.1166676232865633,0.21706575109446014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,La Granja,,,100.0,,,,,,,,,89.61983141845705,0.7089116440774642,8.324053200061567,1.3472037374039167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,La Pintana,,,100.0,,,,,,,,,94.171385118124,0.9793141717961629,2.3773802061389535,1.5182966304604728,0.9536238734804189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,La Reina,,,100.0,,,,,,,,,36.521433909282365,3.0820444303539483,57.31108041395865,2.8691772911524263,0.21626395525260989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Las Condes,,,99.99999999999999,,,,,,,,,23.733416865744598,2.7345390456651497,71.2119543141966,1.188959952634369,1.1311298217592751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Lo Barnechea,,,100.0,,,,,,,,,61.89091083920287,1.2219845028326002,32.98156205678021,3.1266777246247908,0.7788648765595326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Lo Espejo,,,100.00000000000001,,,,,,,,,91.86912780603136,0.4235983696388331,5.081949045056582,1.76704552451083,0.8582792547624032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Lo Prado,,,100.0,,,,,,,,,83.05901345743943,0.5271986580397795,9.644708464187067,6.57106461336663,0.19801480696709423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Macul,,,99.99999999999999,,,,,,,,,69.53648795836862,5.147041026261649,22.12755657751422,3.1889144378555003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Maipú,,,100.00000000000001,,,,,,,,,70.49093378987608,1.5972982675790306,23.675427693118124,3.7465430056412377,0.48979724378552836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Ñuñoa,,,100.0,,,,,,,,,38.71547858602823,3.0231489550488804,55.01243800801736,2.7704276456514507,0.4785068052540681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Pedro Aguirre Cerda,,,100.0,,,,,,,,,79.58232974246314,6.33784177231942,12.396442656361664,1.2876842857520976,0.39570154310367645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Peñalolén,,,100.0,,,,,,,,,74.36044584906118,2.046573283004227,19.561263831747752,3.3414431089808354,0.6902739272060071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Providencia,,,100.0,,,,,,,,,24.503356159739642,1.607736117702895,70.50732253034104,2.4849142314733204,0.8966709607431013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Pudahuel,,,100.0,,,,,,,,,80.35206581574012,1.5018920681010088,13.342608835924425,4.1575087882026365,0.6459244920318056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Quilicura,,,100.0,,,,,,,,,81.11250069997946,0.3740690273085323,15.657514046254644,2.5852574991133594,0.27065872734399793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Quinta Normal,,,100.0,,,,,,,,,74.62884448065849,0.29830545926611335,17.09594111229267,7.976908947782734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Recoleta,,,100.00000000000001,,,,,,,,,81.16233039786582,3.3093332568390657,9.381065756384881,5.917787785777803,0.22948280313244027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Renca,,,100.0,,,,,,,,,84.53399200580789,0.9496232382319317,11.842753072924054,2.2380400043392275,0.43559167869689663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San Joaquín,,,100.0,,,,,,,,,87.68945501451145,0.946468881006127,8.724604966139955,1.783295711060948,0.8561754272815221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San Miguel,,,99.99999999999999,,,,,,,,,66.53704903866925,2.1852202668793725,28.475995812353556,2.682087840869435,0.11964704122837629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San Ramón,,,100.0,,,,,,,,,89.21236372545016,0.18646305445537817,5.565309705606141,4.566303267867108,0.46956024662120777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Vitacura,,,100.0,,,,,,,,,13.303125678315606,1.9725417842413717,82.64326025613197,1.3050792272628609,0.7759930540481875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Puente Alto,,,100.0,,,,,,,,,78.786863075085,1.3178501897241788,16.688370007112468,2.5173928429195915,0.6895238851587692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Pirque,,,100.0,,,,,,,,,72.5063842571729,2.2833108006609586,23.19363076460868,1.7800811176205498,0.23659305993690852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San José de Maipo,,,99.99999999999999,,,,,,,,,88.29522134271474,1.7003811199061858,7.798299618880094,2.206097918498974,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Colina,,,100.0,,,,,,,,,82.85046576770243,0.429125138427464,14.116344212103446,2.218096540941958,0.385968340824702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Lampa,,,100.0,,,,,,,,,77.64728240212847,0.7069555302166477,17.6409476751552,3.609527429367794,0.395286963131889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Tiltil,,,100.0,,,,,,,,,90.11423830493331,1.7486757291467228,6.994702916586891,0.9253940902418789,0.2169889590911992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San Bernardo,,,100.0,,,,,,,,,85.64143845784194,1.1422939539837962,10.057512602881445,2.6604552647446824,0.4982997205481297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Buin,,,99.99999999999999,,,,,,,,,87.31620357339123,0.3699384776227432,8.637259238409264,3.408527349980565,0.2680713605961907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Calera de Tango,,,100.0,,,,,,,,,84.42952157568358,0.5333676059505832,9.086527648362948,5.950583170002892,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Paine,,,100.0,,,,,,,,,77.4125418155015,1.4401542212394398,18.234393604354484,2.450813630436015,0.4620967284685604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Melipilla,,,99.99999999999999,,,,,,,,,86.3979285807425,1.5228284559357712,7.497718085799974,4.581524877521748,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Alhué,,,99.99999999999999,,,,,,,,,79.78961504028648,0.0,15.12981199641898,2.909579230080573,2.170993733213966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Curacaví,,,100.0,,,,,,,,,82.37511472400682,4.2939556837550805,7.234168087059132,3.156549101874918,2.9402124033040513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,María Pinto,,,100.0,,,,,,,,,86.02141472051261,0.40468763173425515,4.0468763173425515,9.527021330410589,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,San Pedro,,,100.0,,,,,,,,,98.83691529709229,0.0,1.1630847029077118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Talagante,,,100.0,,,,,,,,,76.62404954992951,1.9810331738706062,18.655934061961513,2.3244604576620436,0.41452275657633125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,El Monte,,,100.0,,,,,,,,,84.90706550408044,1.942470599187017,3.869426257485959,7.5495702361374,1.7314674031091941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Isla de Maipo,,,100.0,,,,,,,,,94.82727867292942,0.3626850585647185,2.333670253879541,1.8996373149414352,0.5767286996848802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Padre Hurtado,,,100.0,,,,,,,,,82.67480038803075,2.003581822252071,12.280799940302963,3.0408178494142226,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Peñaflor,,,99.99999999999999,,,,,,,,,81.17558016821414,1.7098572631623832,12.43910498992634,4.1158097837094525,0.5596477949876878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PREVISIÓN DE SALUD,Región Metropolitana,,,100.00000000000001,,,,,,,,,71.97411633150718,2.0141823364324387,21.816529362080935,3.655218361900456,0.5399536080789984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Santiago,,,,,,,,,,,,,,,,,97.81732830635026,2.1826716936497377,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Cerrillos,,,,,,,,,,,,,,,,,89.10824453168817,10.891755468311834,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Cerro Navia,,,,,,,,,,,,,,,,,94.64633826995258,5.353661730047427,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Conchalí,,,,,,,,,,,,,,,,,90.71968930781989,9.280310692180104,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,El Bosque,,,,,,,,,,,,,,,,,99.39615222581098,0.6038477741890184,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Estación Central,,,,,,,,,,,,,,,,,94.84795261218446,5.1520473878155455,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Huechuraba,,,,,,,,,,,,,,,,,96.42349693500589,3.5765030649941134,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Independencia,,,,,,,,,,,,,,,,,97.2678369195923,2.732163080407701,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,La Cisterna,,,,,,,,,,,,,,,,,97.77991761621998,2.2200823837800248,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,La Florida,,,,,,,,,,,,,,,,,98.32398298442,1.6760170155800005,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,La Granja,,,,,,,,,,,,,,,,,98.21348549577272,1.7865145042272876,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,La Pintana,,,,,,,,,,,,,,,,,98.06845567051406,1.9315443294859482,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,La Reina,,,,,,,,,,,,,,,,,97.01102317693612,2.988976823063878,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Las Condes,,,,,,,,,,,,,,,,,98.26254826254826,1.7374517374517375,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Lo Barnechea,,,,,,,,,,,,,,,,,95.30423280423281,4.695767195767195,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Lo Espejo,,,,,,,,,,,,,,,,,98.06349073570622,1.9365092642937807,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Lo Prado,,,,,,,,,,,,,,,,,95.67574078535293,4.324259214647073,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Macul,,,,,,,,,,,,,,,,,99.6763629358505,0.3236370641494895,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Maipú,,,,,,,,,,,,,,,,,99.3857052915252,0.6142947084747957,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Ñuñoa,,,,,,,,,,,,,,,,,99.17048231115126,0.8295176888487362,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Pedro Aguirre Cerda,,,,,,,,,,,,,,,,,98.79518072289157,1.2048192771084338,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Peñalolén,,,,,,,,,,,,,,,,,95.4849804767342,4.515019523265813,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Providencia,,,,,,,,,,,,,,,,,98.960616974632,1.0393830253679925,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Pudahuel,,,,,,,,,,,,,,,,,98.62233145603032,1.3776685439696692,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Quilicura,,,,,,,,,,,,,,,,,95.26266416510319,4.73733583489681,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Quinta Normal,,,,,,,,,,,,,,,,,94.33001728083696,5.669982719163047,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Recoleta,,,,,,,,,,,,,,,,,96.03711527662647,3.9628847233735325,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Renca,,,,,,,,,,,,,,,,,99.04058011434947,0.9594198856505369,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San Joaquín,,,,,,,,,,,,,,,,,97.97916465708498,2.020835342915019,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San Miguel,,,,,,,,,,,,,,,,,95.05195688064485,4.948043119355152,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San Ramón,,,,,,,,,,,,,,,,,96.12126207812429,3.8787379218757154,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Vitacura,,,,,,,,,,,,,,,,,99.62633895208835,0.37366104791164995,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Puente Alto,,,,,,,,,,,,,,,,,98.88354635518591,1.11645364481409,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Pirque,,,,,,,,,,,,,,,,,88.40717586300624,11.592824136993748,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San José de Maipo,,,,,,,,,,,,,,,,,83.04435937851835,16.95564062148165,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Colina,,,,,,,,,,,,,,,,,99.10246012435793,0.8975398756420654,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Lampa,,,,,,,,,,,,,,,,,94.31227782335247,5.687722176647525,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Tiltil,,,,,,,,,,,,,,,,,89.2591059602649,10.7408940397351,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San Bernardo,,,,,,,,,,,,,,,,,97.49570783611352,2.504292163886475,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Buin,,,,,,,,,,,,,,,,,97.89662327862668,2.103376721373326,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Calera de Tango,,,,,,,,,,,,,,,,,89.12937148447052,10.87062851552947,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Paine,,,,,,,,,,,,,,,,,94.06562484297271,5.934375157027285,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Melipilla,,,,,,,,,,,,,,,,,94.07092935944088,5.929070640559117,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Alhué,,,,,,,,,,,,,,,,,95.14497639919082,4.8550236008091705,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Curacaví,,,,,,,,,,,,,,,,,93.3909456938034,6.609054306196602,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,María Pinto,,,,,,,,,,,,,,,,,97.25406558251133,2.7459344174886695,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,San Pedro,,,,,,,,,,,,,,,,,85.67961165048544,14.320388349514563,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Talagante,,,,,,,,,,,,,,,,,96.39511484282839,3.604885157171605,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,El Monte,,,,,,,,,,,,,,,,,97.41860710146454,2.5813928985354546,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Isla de Maipo,,,,,,,,,,,,,,,,,93.2878975629905,6.7121024370095,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Padre Hurtado,,,,,,,,,,,,,,,,,97.58372668015285,2.4162733198471567,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Peñaflor,,,,,,,,,,,,,,,,,95.3772308485278,4.622769151472199,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ÍNDICE DE SANEAMIENTO,Región Metropolitana,,,,,,,,,,,,,,,,,97.22353093230275,2.776469067697256,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
